transaction_id,date,time,sku,category,channel,store_id,quantity,base_price,discount,total_price,promotion
TXN-594932,1/25/2024,8:41:32,HOME-6581,HOME,Online,Online,5,113.11,0.1,509,TRUE
TXN-986887,1/20/2024,6:12:27,HOME-7843,HOME,Online,Online,4,296.83,0,1187.32,FALSE
TXN-986887,1/20/2024,6:12:27,HOME-8372,HOME,Online,Online,4,203.77,0.15,692.8,TRUE
TXN-986887,1/20/2024,6:12:27,KIDS-7139,KIDS,Online,Online,2,56.94,0,113.88,FALSE
TXN-986887,1/20/2024,6:12:27,TECH-3102,TECH,Online,Online,2,1205.43,0,2410.86,FALSE
TXN-873644,1/6/2024,20:00:31,BOOK-6567,BOOK,Store,Store 3,2,27.46,0,54.92,FALSE
TXN-873644,1/6/2024,20:00:31,KIDS-7974,KIDS,Store,Store 3,3,29.4,0.1,79.38,TRUE
TXN-873644,1/6/2024,20:00:31,HOME-9808,HOME,Store,Store 3,2,259.32,0,518.64,FALSE
TXN-715467,1/6/2024,1:01:36,HOME-3279,HOME,Store,Store 1,2,257.13,0,514.26,FALSE
TXN-715467,1/6/2024,1:01:36,BOOK-6410,BOOK,Store,Store 1,3,25.65,0.1,69.27,TRUE
TXN-715467,1/6/2024,1:01:36,KIDS-7247,KIDS,Store,Store 1,2,80.85,0,161.7,FALSE
TXN-509611,1/19/2024,21:04:34,HOME-7331,HOME,Online,Online,1,273.68,0,273.68,FALSE
TXN-509611,1/19/2024,21:04:34,TECH-2779,TECH,Online,Online,4,746.28,0,2985.12,FALSE
TXN-509611,1/19/2024,21:04:34,KIDS-8397,KIDS,Online,Online,3,27.07,0.1,73.08,TRUE
TXN-509611,1/19/2024,21:04:34,KIDS-2527,KIDS,Online,Online,4,107.08,0,428.32,FALSE
TXN-509611,1/19/2024,21:04:34,BOOK-3910,BOOK,Online,Online,1,16.03,0,16.03,FALSE
TXN-822494,1/18/2024,13:38:31,HOME-4058,HOME,Store,Store 1,1,127.32,0,127.32,FALSE
TXN-822494,1/18/2024,13:38:31,KIDS-7322,KIDS,Store,Store 1,1,99.47,0,99.47,FALSE
TXN-822494,1/18/2024,13:38:31,BOOK-4818,BOOK,Store,Store 1,3,17.75,0,53.25,FALSE
TXN-649868,1/23/2024,17:04:29,TECH-7039,TECH,Store,Store 1,5,463.41,0.05,2201.2,TRUE
TXN-649868,1/23/2024,17:04:29,BOOK-6353,BOOK,Store,Store 1,1,11.45,0.3,8.01,TRUE
TXN-510103,1/14/2024,11:10:07,TECH-9789,TECH,Store,Store 2,5,889.49,0,4447.45,FALSE
TXN-879241,1/24/2024,8:04:24,BOOK-3128,BOOK,Store,Store 2,1,27.23,0.25,20.42,TRUE
TXN-879241,1/24/2024,8:04:24,HOME-8081,HOME,Store,Store 2,2,254.27,0.3,355.98,TRUE
TXN-879241,1/24/2024,8:04:24,TECH-3601,TECH,Store,Store 2,3,877.57,0.1,2369.43,TRUE
TXN-879241,1/24/2024,8:04:24,TECH-4325,TECH,Store,Store 2,4,366.59,0.1,1319.72,TRUE
TXN-388820,1/4/2024,19:12:00,TECH-3337,TECH,Online,Online,2,476.22,0,952.44,FALSE
TXN-964637,1/6/2024,17:25:38,BOOK-5044,BOOK,Online,Online,2,41.73,0.1,75.12,TRUE
TXN-964637,1/6/2024,17:25:38,TECH-8539,TECH,Online,Online,4,508.24,0,2032.96,FALSE
TXN-964637,1/6/2024,17:25:38,HOME-1640,HOME,Online,Online,3,222.03,0.1,599.49,TRUE
TXN-964637,1/6/2024,17:25:38,BOOK-8476,BOOK,Online,Online,2,19.59,0,39.18,FALSE
TXN-983571,1/30/2024,19:45:50,KIDS-7407,KIDS,Store,Store 3,5,82.2,0.05,390.45,TRUE
TXN-983571,1/30/2024,19:45:50,KIDS-7800,KIDS,Store,Store 3,4,36.47,0,145.88,FALSE
TXN-983571,1/30/2024,19:45:50,BOOK-8079,BOOK,Store,Store 3,3,14.69,0,44.07,FALSE
TXN-983571,1/30/2024,19:45:50,BOOK-4005,BOOK,Store,Store 3,5,30.8,0.05,146.3,TRUE
TXN-983571,1/30/2024,19:45:50,KIDS-7447,KIDS,Store,Store 3,5,114.89,0.05,545.75,TRUE
TXN-351338,1/27/2024,13:56:55,BOOK-5485,BOOK,Store,Store 2,2,48.62,0.25,72.92,TRUE
TXN-799040,1/18/2024,20:58:04,TECH-4559,TECH,Online,Online,4,901.89,0.3,2525.28,TRUE
TXN-799040,1/18/2024,20:58:04,BOOK-2986,BOOK,Online,Online,2,12.88,0.15,21.9,TRUE
TXN-892091,1/4/2024,18:06:32,HOME-7719,HOME,Store,Store 3,2,152.87,0,305.74,FALSE
TXN-365045,1/15/2024,13:13:32,KIDS-8572,KIDS,Store,Store 1,4,21.43,0,85.72,FALSE
TXN-769900,1/9/2024,1:44:43,TECH-8567,TECH,Online,Online,1,989.32,0,989.32,FALSE
TXN-769900,1/9/2024,1:44:43,HOME-7542,HOME,Online,Online,4,188.19,0.3,526.92,TRUE
TXN-769900,1/9/2024,1:44:43,KIDS-1618,KIDS,Online,Online,2,119.41,0,238.82,FALSE
TXN-769900,1/9/2024,1:44:43,KIDS-2878,KIDS,Online,Online,3,89.18,0.05,254.16,TRUE
TXN-443000,1/27/2024,7:42:47,TECH-8942,TECH,Store,Store 4,4,730.04,0,2920.16,FALSE
TXN-443000,1/27/2024,7:42:47,BOOK-2352,BOOK,Store,Store 4,3,23,0.05,65.55,TRUE
TXN-848244,1/28/2024,19:28:08,HOME-5573,HOME,Store,Store 4,3,205.43,0.2,493.02,TRUE
TXN-848244,1/28/2024,19:28:08,BOOK-1295,BOOK,Store,Store 4,4,38.22,0.05,145.24,TRUE
TXN-848244,1/28/2024,19:28:08,HOME-5819,HOME,Store,Store 4,4,116.34,0,465.36,FALSE
TXN-877462,1/17/2024,7:25:10,HOME-2271,HOME,Online,Online,5,127.97,0.05,607.85,TRUE
TXN-877462,1/17/2024,7:25:10,HOME-5476,HOME,Online,Online,1,273.28,0,273.28,FALSE
TXN-877462,1/17/2024,7:25:10,KIDS-6866,KIDS,Online,Online,5,23.59,0,117.95,FALSE
TXN-849115,1/7/2024,3:02:57,KIDS-8242,KIDS,Store,Store 2,1,85.43,0.05,81.16,TRUE
TXN-849115,1/7/2024,3:02:57,KIDS-7399,KIDS,Store,Store 2,4,102.28,0.1,368.2,TRUE
TXN-849115,1/7/2024,3:02:57,TECH-1858,TECH,Store,Store 2,5,342.19,0.05,1625.4,TRUE
TXN-909930,1/23/2024,6:24:49,KIDS-5091,KIDS,Store,Store 2,1,29.97,0,29.97,FALSE
TXN-909930,1/23/2024,6:24:49,KIDS-4908,KIDS,Store,Store 2,1,80.34,0,80.34,FALSE
TXN-909930,1/23/2024,6:24:49,KIDS-1262,KIDS,Store,Store 2,3,128.2,0,384.6,FALSE
TXN-115267,1/28/2024,21:21:52,KIDS-2035,KIDS,Store,Store 2,5,82.69,0,413.45,FALSE
TXN-115267,1/28/2024,21:21:52,HOME-2582,HOME,Store,Store 2,3,286.91,0.05,817.68,TRUE
TXN-859181,1/8/2024,20:10:02,TECH-7810,TECH,Online,Online,1,978.65,0.1,880.78,TRUE
TXN-438354,1/23/2024,6:35:40,HOME-4105,HOME,Online,Online,4,294.3,0.1,1059.48,TRUE
TXN-548665,1/24/2024,16:07:14,TECH-4502,TECH,Online,Online,4,606.44,0,2425.76,FALSE
TXN-548665,1/24/2024,16:07:14,TECH-6298,TECH,Online,Online,2,612.34,0,1224.68,FALSE
TXN-548665,1/24/2024,16:07:14,TECH-7588,TECH,Online,Online,1,1203.35,0.05,1143.18,TRUE
TXN-508091,1/20/2024,19:13:29,KIDS-2081,KIDS,Store,Store 2,5,138.53,0.1,623.4,TRUE
TXN-508091,1/20/2024,19:13:29,BOOK-7045,BOOK,Store,Store 2,2,36.35,0,72.7,FALSE
TXN-508091,1/20/2024,19:13:29,BOOK-4580,BOOK,Store,Store 2,3,23.17,0,69.51,FALSE
TXN-508091,1/20/2024,19:13:29,BOOK-9185,BOOK,Store,Store 2,4,20.98,0.15,71.32,TRUE
TXN-847143,1/27/2024,8:34:50,TECH-3809,TECH,Online,Online,1,733.97,0,733.97,FALSE
TXN-847143,1/27/2024,8:34:50,HOME-2552,HOME,Online,Online,3,145.39,0.1,392.55,TRUE
TXN-847143,1/27/2024,8:34:50,TECH-3177,TECH,Online,Online,1,1359.14,0,1359.14,FALSE
TXN-847143,1/27/2024,8:34:50,TECH-6209,TECH,Online,Online,5,1050.48,0.3,3676.7,TRUE
TXN-847143,1/27/2024,8:34:50,HOME-2106,HOME,Online,Online,4,139.09,0,556.36,FALSE
TXN-738093,1/27/2024,20:58:37,TECH-7264,TECH,Store,Store 4,3,418.82,0.05,1193.64,TRUE
TXN-738093,1/27/2024,20:58:37,BOOK-9248,BOOK,Store,Store 4,4,20.12,0.05,76.44,TRUE
TXN-738093,1/27/2024,20:58:37,KIDS-4811,KIDS,Store,Store 4,3,137.88,0,413.64,FALSE
TXN-738093,1/27/2024,20:58:37,TECH-3032,TECH,Store,Store 4,5,853.99,0,4269.95,FALSE
TXN-738093,1/27/2024,20:58:37,BOOK-8020,BOOK,Store,Store 4,5,40.97,0.05,194.6,TRUE
TXN-162833,1/27/2024,0:08:23,TECH-9171,TECH,Online,Online,1,354.7,0,354.7,FALSE
TXN-162833,1/27/2024,0:08:23,BOOK-3484,BOOK,Online,Online,2,30.88,0,61.76,FALSE
TXN-162833,1/27/2024,0:08:23,BOOK-1621,BOOK,Online,Online,3,47.3,0,141.9,FALSE
TXN-162833,1/27/2024,0:08:23,HOME-8270,HOME,Online,Online,1,175.39,0.1,157.85,TRUE
TXN-162833,1/27/2024,0:08:23,TECH-3199,TECH,Online,Online,2,773.1,0,1546.2,FALSE
TXN-774865,1/27/2024,11:50:48,BOOK-9533,BOOK,Store,Store 1,1,49.8,0.1,44.82,TRUE
TXN-774865,1/27/2024,11:50:48,TECH-5726,TECH,Store,Store 1,3,379.79,0.05,1082.4,TRUE
TXN-988075,1/12/2024,22:46:21,HOME-6615,HOME,Online,Online,2,202.69,0,405.38,FALSE
TXN-988075,1/12/2024,22:46:21,HOME-9836,HOME,Online,Online,3,61.31,0,183.93,FALSE
TXN-988075,1/12/2024,22:46:21,BOOK-5068,BOOK,Online,Online,2,14.09,0.2,22.54,TRUE
TXN-988075,1/12/2024,22:46:21,BOOK-7250,BOOK,Online,Online,4,35.71,0.05,135.68,TRUE
TXN-563849,1/10/2024,18:40:00,BOOK-9055,BOOK,Store,Store 1,5,31.48,0,157.4,FALSE
TXN-301814,1/18/2024,18:03:40,KIDS-4345,KIDS,Store,Store 2,5,129.42,0,647.1,FALSE
TXN-301814,1/18/2024,18:03:40,BOOK-3845,BOOK,Store,Store 2,3,26.77,0.05,76.29,TRUE
TXN-301814,1/18/2024,18:03:40,BOOK-4871,BOOK,Store,Store 2,1,14.46,0.1,13.01,TRUE
TXN-860206,1/16/2024,19:29:19,BOOK-4236,BOOK,Store,Store 2,3,22.23,0,66.69,FALSE
TXN-860206,1/16/2024,19:29:19,KIDS-3890,KIDS,Store,Store 2,1,130.5,0.1,117.45,TRUE
TXN-860206,1/16/2024,19:29:19,BOOK-5675,BOOK,Store,Store 2,3,39.7,0.05,113.16,TRUE
TXN-385066,1/16/2024,16:55:50,TECH-8883,TECH,Online,Online,3,1053.7,0,3161.1,FALSE
TXN-385066,1/16/2024,16:55:50,TECH-6891,TECH,Online,Online,5,402.59,0,2012.95,FALSE
TXN-275915,1/27/2024,17:30:28,BOOK-9278,BOOK,Store,Store 4,4,17.96,0.1,64.64,TRUE
TXN-275915,1/27/2024,17:30:28,HOME-3553,HOME,Store,Store 4,4,109.73,0.3,307.24,TRUE
TXN-120773,1/27/2024,0:48:24,BOOK-2363,BOOK,Store,Store 4,3,20.02,0.1,54.06,TRUE
TXN-724094,1/2/2024,13:34:09,TECH-3878,TECH,Online,Online,2,1419,0,2838,FALSE
TXN-586173,1/13/2024,18:19:29,TECH-5640,TECH,Online,Online,1,778.36,0,778.36,FALSE
TXN-586173,1/13/2024,18:19:29,BOOK-8878,BOOK,Online,Online,5,16.79,0,83.95,FALSE
TXN-586173,1/13/2024,18:19:29,BOOK-3238,BOOK,Online,Online,4,22.62,0.05,85.96,TRUE
TXN-586173,1/13/2024,18:19:29,BOOK-3535,BOOK,Online,Online,2,18.46,0.15,31.38,TRUE
TXN-586173,1/13/2024,18:19:29,TECH-1210,TECH,Online,Online,2,343.88,0.25,515.82,TRUE
TXN-615326,1/14/2024,7:25:59,BOOK-7465,BOOK,Store,Store 4,3,37.39,0.25,84.12,TRUE
TXN-615326,1/14/2024,7:25:59,BOOK-7292,BOOK,Store,Store 4,4,35.67,0,142.68,FALSE
TXN-615326,1/14/2024,7:25:59,TECH-2167,TECH,Store,Store 4,2,1320.23,0,2640.46,FALSE
TXN-615326,1/14/2024,7:25:59,HOME-1636,HOME,Store,Store 4,4,155.33,0.15,528.12,TRUE
TXN-503519,1/25/2024,3:59:36,HOME-3660,HOME,Online,Online,5,289.22,0,1446.1,FALSE
TXN-503519,1/25/2024,3:59:36,BOOK-8148,BOOK,Online,Online,1,19.38,0.25,14.54,TRUE
TXN-503519,1/25/2024,3:59:36,TECH-9349,TECH,Online,Online,2,374.91,0.1,674.84,TRUE
TXN-503519,1/25/2024,3:59:36,BOOK-1945,BOOK,Online,Online,2,13.71,0.1,24.68,TRUE
TXN-503519,1/25/2024,3:59:36,TECH-5043,TECH,Online,Online,1,1302.43,0,1302.43,FALSE
TXN-136183,1/20/2024,16:58:52,TECH-6921,TECH,Online,Online,5,666.91,0.05,3167.8,TRUE
TXN-136183,1/20/2024,16:58:52,HOME-3422,HOME,Online,Online,2,75.83,0,151.66,FALSE
TXN-136183,1/20/2024,16:58:52,BOOK-8462,BOOK,Online,Online,5,39.28,0.2,157.1,TRUE
TXN-366640,1/9/2024,18:15:38,HOME-3644,HOME,Online,Online,3,192.86,0,578.58,FALSE
TXN-366640,1/9/2024,18:15:38,HOME-2512,HOME,Online,Online,5,127.81,0.1,575.15,TRUE
TXN-516983,1/7/2024,20:45:37,KIDS-2316,KIDS,Online,Online,5,52.2,0.05,247.95,TRUE
TXN-516983,1/7/2024,20:45:37,TECH-7929,TECH,Online,Online,1,1115.29,0,1115.29,FALSE
TXN-516983,1/7/2024,20:45:37,BOOK-7993,BOOK,Online,Online,3,21.81,0,65.43,FALSE
TXN-516983,1/7/2024,20:45:37,BOOK-5951,BOOK,Online,Online,2,20.43,0.1,36.78,TRUE
TXN-516983,1/7/2024,20:45:37,HOME-6045,HOME,Online,Online,1,219.06,0.05,208.11,TRUE
TXN-214582,1/25/2024,16:40:36,BOOK-3338,BOOK,Store,Store 3,4,44.93,0,179.72,FALSE
TXN-214582,1/25/2024,16:40:36,KIDS-4432,KIDS,Store,Store 3,5,115.88,0.3,405.6,TRUE
TXN-832964,1/20/2024,16:19:00,TECH-9056,TECH,Store,Store 2,2,1328.52,0,2657.04,FALSE
TXN-832964,1/20/2024,16:19:00,KIDS-2144,KIDS,Store,Store 2,2,125.71,0.1,226.28,TRUE
TXN-650462,1/12/2024,15:26:41,BOOK-5724,BOOK,Online,Online,4,24.42,0.05,92.8,TRUE
TXN-650462,1/12/2024,15:26:41,KIDS-3890,KIDS,Online,Online,2,101.5,0,203,FALSE
TXN-838246,1/3/2024,10:08:12,KIDS-3981,KIDS,Store,Store 4,4,42.96,0.05,163.24,TRUE
TXN-572552,1/15/2024,2:36:52,BOOK-4041,BOOK,Store,Store 2,1,20.66,0,20.66,FALSE
TXN-572552,1/15/2024,2:36:52,HOME-3993,HOME,Store,Store 2,4,138.64,0.2,443.64,TRUE
TXN-572552,1/15/2024,2:36:52,HOME-5249,HOME,Store,Store 2,4,59.29,0.3,166,TRUE
TXN-572552,1/15/2024,2:36:52,KIDS-8220,KIDS,Store,Store 2,2,114.42,0.05,217.4,TRUE
TXN-767349,1/22/2024,14:10:05,TECH-2404,TECH,Store,Store 3,2,632.14,0,1264.28,FALSE
TXN-767349,1/22/2024,14:10:05,BOOK-5534,BOOK,Store,Store 3,2,23.86,0,47.72,FALSE
TXN-767349,1/22/2024,14:10:05,TECH-1486,TECH,Store,Store 3,1,972.28,0.1,875.05,TRUE
TXN-767349,1/22/2024,14:10:05,TECH-8949,TECH,Store,Store 3,5,805.29,0.05,3825.15,TRUE
TXN-767349,1/22/2024,14:10:05,HOME-1155,HOME,Store,Store 3,1,148.48,0,148.48,FALSE
TXN-888318,1/7/2024,11:00:42,KIDS-2586,KIDS,Store,Store 1,2,123.97,0,247.94,FALSE
TXN-888318,1/7/2024,11:00:42,TECH-1118,TECH,Store,Store 1,4,1372.01,0,5488.04,FALSE
TXN-888318,1/7/2024,11:00:42,BOOK-9520,BOOK,Store,Store 1,3,14.49,0.25,32.61,TRUE
TXN-888318,1/7/2024,11:00:42,TECH-8961,TECH,Store,Store 1,3,332.99,0,998.97,FALSE
TXN-888318,1/7/2024,11:00:42,HOME-6521,HOME,Store,Store 1,1,102.1,0.1,91.89,TRUE
TXN-488796,1/3/2024,9:43:56,BOOK-6164,BOOK,Store,Store 3,4,25.55,0.25,76.64,TRUE
TXN-488796,1/3/2024,9:43:56,BOOK-7528,BOOK,Store,Store 3,5,13.68,0,68.4,FALSE
TXN-488796,1/3/2024,9:43:56,BOOK-1937,BOOK,Store,Store 3,3,41.74,0.25,93.9,TRUE
TXN-945435,1/20/2024,4:06:00,TECH-8486,TECH,Online,Online,3,584.78,0.3,1228.05,TRUE
TXN-945435,1/20/2024,4:06:00,KIDS-3275,KIDS,Online,Online,5,106,0,530,FALSE
TXN-945435,1/20/2024,4:06:00,KIDS-3013,KIDS,Online,Online,4,68.86,0.25,206.56,TRUE
TXN-945435,1/20/2024,4:06:00,TECH-5072,TECH,Online,Online,5,1412.8,0,7064,FALSE
TXN-748388,1/8/2024,15:43:42,BOOK-9436,BOOK,Store,Store 4,2,32.07,0,64.14,FALSE
TXN-748388,1/8/2024,15:43:42,BOOK-4079,BOOK,Store,Store 4,4,17.95,0,71.8,FALSE
TXN-769068,1/7/2024,6:52:20,BOOK-6901,BOOK,Store,Store 1,2,47.52,0.25,71.28,TRUE
TXN-810860,1/30/2024,1:28:14,TECH-8938,TECH,Online,Online,2,1105.13,0,2210.26,FALSE
TXN-810860,1/30/2024,1:28:14,TECH-2333,TECH,Online,Online,4,638.45,0,2553.8,FALSE
TXN-599250,1/31/2024,13:42:54,KIDS-7305,KIDS,Store,Store 1,5,132.42,0,662.1,FALSE
TXN-599250,1/31/2024,13:42:54,KIDS-4196,KIDS,Store,Store 1,2,25.81,0.05,49.04,TRUE
TXN-234072,1/3/2024,21:31:50,HOME-2426,HOME,Online,Online,5,82.82,0,414.1,FALSE
TXN-234072,1/3/2024,21:31:50,KIDS-9990,KIDS,Online,Online,2,65.11,0.3,91.16,TRUE
TXN-276216,1/26/2024,7:57:28,TECH-2895,TECH,Online,Online,5,1042.96,0,5214.8,FALSE
TXN-276216,1/26/2024,7:57:28,BOOK-9858,BOOK,Online,Online,1,24.26,0,24.26,FALSE
TXN-276216,1/26/2024,7:57:28,BOOK-4467,BOOK,Online,Online,3,42.56,0,127.68,FALSE
TXN-276216,1/26/2024,7:57:28,KIDS-2465,KIDS,Online,Online,4,38.88,0,155.52,FALSE
TXN-276216,1/26/2024,7:57:28,KIDS-1478,KIDS,Online,Online,3,104.96,0,314.88,FALSE
TXN-442360,1/20/2024,4:57:24,TECH-5593,TECH,Online,Online,2,1228.71,0,2457.42,FALSE
TXN-442360,1/20/2024,4:57:24,BOOK-5220,BOOK,Online,Online,4,47.77,0.05,181.52,TRUE
TXN-442360,1/20/2024,4:57:24,TECH-3224,TECH,Online,Online,4,1285.91,0.3,3600.56,TRUE
TXN-442360,1/20/2024,4:57:24,TECH-2481,TECH,Online,Online,1,848.27,0.1,763.44,TRUE
TXN-334677,1/20/2024,11:59:36,TECH-6623,TECH,Store,Store 1,1,1390.69,0,1390.69,FALSE
TXN-334677,1/20/2024,11:59:36,HOME-7252,HOME,Store,Store 1,5,144.54,0.1,650.45,TRUE
TXN-334677,1/20/2024,11:59:36,BOOK-4823,BOOK,Store,Store 1,3,32.29,0,96.87,FALSE
TXN-334677,1/20/2024,11:59:36,BOOK-2895,BOOK,Store,Store 1,5,49.99,0,249.95,FALSE
TXN-334677,1/20/2024,11:59:36,TECH-2824,TECH,Store,Store 1,1,749.61,0,749.61,FALSE
TXN-876555,1/5/2024,5:37:59,HOME-4082,HOME,Online,Online,2,202.33,0.05,384.42,TRUE
TXN-876555,1/5/2024,5:37:59,KIDS-7025,KIDS,Online,Online,1,35.65,0,35.65,FALSE
TXN-876555,1/5/2024,5:37:59,HOME-6134,HOME,Online,Online,4,261.98,0.15,890.72,TRUE
TXN-876555,1/5/2024,5:37:59,BOOK-6092,BOOK,Online,Online,2,18.88,0,37.76,FALSE
TXN-661620,1/5/2024,14:12:54,HOME-7941,HOME,Store,Store 4,4,138.83,0,555.32,FALSE
TXN-661620,1/5/2024,14:12:54,BOOK-6980,BOOK,Store,Store 4,1,37.27,0.05,35.41,TRUE
TXN-661620,1/5/2024,14:12:54,TECH-9515,TECH,Store,Store 4,2,641.01,0.05,1217.92,TRUE
TXN-661620,1/5/2024,14:12:54,BOOK-2746,BOOK,Store,Store 4,5,38.93,0,194.65,FALSE
TXN-664441,1/3/2024,19:54:29,TECH-3370,TECH,Store,Store 3,2,865.48,0.25,1298.22,TRUE
TXN-664441,1/3/2024,19:54:29,BOOK-4586,BOOK,Store,Store 3,1,45.84,0,45.84,FALSE
TXN-664441,1/3/2024,19:54:29,TECH-8467,TECH,Store,Store 3,1,407.98,0,407.98,FALSE
TXN-664441,1/3/2024,19:54:29,KIDS-5643,KIDS,Store,Store 3,2,68.52,0,137.04,FALSE
TXN-664441,1/3/2024,19:54:29,BOOK-1562,BOOK,Store,Store 3,2,29.27,0.1,52.68,TRUE
TXN-626781,1/3/2024,15:44:07,TECH-8836,TECH,Store,Store 3,5,859.99,0.05,4084.95,TRUE
TXN-626781,1/3/2024,15:44:07,KIDS-9110,KIDS,Store,Store 3,1,25.17,0,25.17,FALSE
TXN-495007,1/6/2024,17:03:51,BOOK-3501,BOOK,Store,Store 3,5,15.17,0.2,60.7,TRUE
TXN-989265,1/27/2024,13:46:59,BOOK-1861,BOOK,Store,Store 2,1,29.77,0.2,23.82,TRUE
TXN-989265,1/27/2024,13:46:59,TECH-8987,TECH,Store,Store 2,4,673.25,0.1,2423.72,TRUE
TXN-954602,1/7/2024,9:42:58,BOOK-1353,BOOK,Store,Store 2,2,14.09,0.1,25.36,TRUE
TXN-954602,1/7/2024,9:42:58,KIDS-7921,KIDS,Store,Store 2,5,48.59,0.1,218.65,TRUE
TXN-954602,1/7/2024,9:42:58,KIDS-7412,KIDS,Store,Store 2,5,125,0,625,FALSE
TXN-954602,1/7/2024,9:42:58,BOOK-9648,BOOK,Store,Store 2,5,32.34,0.1,145.55,TRUE
TXN-830203,1/7/2024,5:59:12,KIDS-2594,KIDS,Store,Store 4,2,105.38,0,210.76,FALSE
TXN-830203,1/7/2024,5:59:12,BOOK-1886,BOOK,Store,Store 4,5,36.15,0.25,135.55,TRUE
TXN-830203,1/7/2024,5:59:12,BOOK-8496,BOOK,Store,Store 4,4,27.98,0.05,106.32,TRUE
TXN-563348,1/6/2024,10:44:30,TECH-3372,TECH,Store,Store 3,1,681.85,0,681.85,FALSE
TXN-563348,1/6/2024,10:44:30,KIDS-4205,KIDS,Store,Store 3,4,126.64,0.05,481.24,TRUE
TXN-479821,1/15/2024,0:46:54,TECH-3418,TECH,Store,Store 1,1,1248.71,0,1248.71,FALSE
TXN-547858,1/4/2024,16:43:53,BOOK-3756,BOOK,Online,Online,4,45.75,0.15,155.56,TRUE
TXN-547858,1/4/2024,16:43:53,TECH-6825,TECH,Online,Online,3,1425.22,0.2,3420.54,TRUE
TXN-547858,1/4/2024,16:43:53,HOME-1859,HOME,Online,Online,2,281.54,0,563.08,FALSE
TXN-547858,1/4/2024,16:43:53,BOOK-9444,BOOK,Online,Online,2,40.74,0.1,73.34,TRUE
TXN-547858,1/4/2024,16:43:53,KIDS-3434,KIDS,Online,Online,1,31.02,0.1,27.92,TRUE
TXN-356902,1/22/2024,8:02:07,KIDS-7498,KIDS,Store,Store 2,4,45.93,0,183.72,FALSE
TXN-356902,1/22/2024,8:02:07,KIDS-3826,KIDS,Store,Store 2,2,97.33,0.1,175.2,TRUE
TXN-356902,1/22/2024,8:02:07,TECH-2468,TECH,Store,Store 2,4,1257.82,0.1,4528.16,TRUE
TXN-356902,1/22/2024,8:02:07,BOOK-5509,BOOK,Store,Store 2,3,31.12,0.1,84.03,TRUE
TXN-485166,1/15/2024,13:00:07,TECH-2910,TECH,Online,Online,2,519.35,0,1038.7,FALSE
TXN-485166,1/15/2024,13:00:07,KIDS-9015,KIDS,Online,Online,4,52.13,0.05,198.08,TRUE
TXN-124145,1/13/2024,17:37:36,TECH-5484,TECH,Store,Store 4,3,341.69,0.05,973.83,TRUE
TXN-124145,1/13/2024,17:37:36,BOOK-3967,BOOK,Store,Store 4,1,30.68,0,30.68,FALSE
TXN-124145,1/13/2024,17:37:36,HOME-8105,HOME,Store,Store 4,1,206.14,0,206.14,FALSE
TXN-124145,1/13/2024,17:37:36,KIDS-3051,KIDS,Store,Store 4,3,48.73,0,146.19,FALSE
TXN-166582,1/31/2024,23:45:58,HOME-7640,HOME,Store,Store 2,5,224.75,0.15,955.2,TRUE
TXN-166582,1/31/2024,23:45:58,TECH-7451,TECH,Store,Store 2,5,1000.1,0.1,4500.45,TRUE
TXN-166582,1/31/2024,23:45:58,TECH-2047,TECH,Store,Store 2,3,492.35,0.05,1403.19,TRUE
TXN-890110,1/10/2024,15:48:13,BOOK-3960,BOOK,Store,Store 1,5,22.23,0.2,88.9,TRUE
TXN-890110,1/10/2024,15:48:13,BOOK-1087,BOOK,Store,Store 1,5,41.95,0.1,188.8,TRUE
TXN-890110,1/10/2024,15:48:13,BOOK-3015,BOOK,Store,Store 1,5,35.73,0,178.65,FALSE
TXN-703016,1/7/2024,20:13:41,BOOK-2438,BOOK,Store,Store 2,4,30.29,0.05,115.12,TRUE
TXN-703016,1/7/2024,20:13:41,HOME-2386,HOME,Store,Store 2,2,279.74,0.25,419.62,TRUE
TXN-703016,1/7/2024,20:13:41,TECH-6956,TECH,Store,Store 2,4,1119.4,0.2,3582.08,TRUE
TXN-543601,1/27/2024,9:42:00,HOME-5068,HOME,Online,Online,3,199.18,0,597.54,FALSE
TXN-543601,1/27/2024,9:42:00,KIDS-9510,KIDS,Online,Online,1,53.13,0.25,39.85,TRUE
TXN-791176,1/20/2024,19:34:28,KIDS-9035,KIDS,Store,Store 2,3,131.3,0.1,354.51,TRUE
TXN-791176,1/20/2024,19:34:28,KIDS-9818,KIDS,Store,Store 2,5,95.43,0.05,453.3,TRUE
TXN-791176,1/20/2024,19:34:28,BOOK-1732,BOOK,Store,Store 2,5,40.34,0,201.7,FALSE
TXN-297209,1/29/2024,13:09:19,BOOK-3198,BOOK,Store,Store 2,2,35.04,0.05,66.58,TRUE
TXN-297209,1/29/2024,13:09:19,KIDS-6882,KIDS,Store,Store 2,5,28.04,0,140.2,FALSE
TXN-297209,1/29/2024,13:09:19,TECH-7914,TECH,Store,Store 2,1,384.24,0,384.24,FALSE
TXN-367352,1/20/2024,6:16:24,TECH-3675,TECH,Online,Online,1,1333.96,0,1333.96,FALSE
TXN-187298,1/9/2024,4:16:43,HOME-3346,HOME,Store,Store 4,5,69.53,0.05,330.25,TRUE
TXN-187298,1/9/2024,4:16:43,TECH-5413,TECH,Store,Store 4,3,1143.48,0.2,2744.34,TRUE
